"vnum"	"name"	"locale_name"	"rank"	"type"	"battle_type"	"level"	"size"	"ai_flag"	"mount_capacity"	"setRaceFlag"	"setImmuneFlag"	"empire"	"folder"	"on_click"	"st"	"dx"	"ht"	"iq"	"damage_min"	"damage_max"	"max_hp"	"regen_cycle"	"regen_percent"	"gold_min"	"gold_max"	"exp"	"def"	"attack_speed"	"move_speed"	"aggressive_hp_pct"	"aggressive_sight"	"attack_range"	"drop_item"	"resurrection_vnum"	"enchant_curse"	"enchant_slow"	"enchant_poison"	"enchant_stun"	"enchant_critical"	"enchant_penetrate"	"enchant_fire"	"enchant_root"	"resist_sword"	"resist_twohand"	"resist_dagger"	"resist_bell"	"resist_fan"	"resist_bow"	"resist_fire"	"resist_elect"	"resist_magic"	"resist_wind"	"resist_poison"	"dam_multiply"	"summon"	"drain_sp"	"mob_color"	"polymorph_item"	"skill_level0"	"skill_vnum0"	"skill_level1"	"skill_vnum1"	"skill_level2"	"skill_vnum2"	"skill_level3"	"skill_vnum3"	"skill_level4"	"skill_vnum4"	"sp_berserk"	"sp_stoneskin"	"sp_godspeed"	"sp_deathblow"	"sp_revive"	"fraction"
"20065"	"? ???? ???"	"Złoty Alchem."	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20066"	"?? ???? ??"	"Jadeitowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20067"	"?? ???? ???"	"Earl-Ebonitowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20068"	"?? ???? ??"	"Shellby-Perłowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20069"	"?? ???? ??"	"Alchemik Białego Złota"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20070"	"?? ???? ??"	"Kryształowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20071"	"??? ???? ??"	"Ametystowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20072"	"?? ???? ??"	"Alchemik Nieb. Łez"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20073"	"???"	"Starożytna Pieczęć"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20074"	"??? ?? ????"	"Brońmistrz Wieży Demon."	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20075"	"??? ??? ????"	"Płatnerz Wieży Demonów"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20076"	"??? ???? ????"	"Jubiler Wieży Demonów"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20077"	"???? ??? ??"	"Strażnik Ołtarza"	"5"	"1"	"0"	"70"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"3954"	"3"	"1"	"0"	"0"	"562"	"79"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20078"	"???? ??? ??"	"Strażnik Ołtarza"	"5"	"1"	"0"	"70"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"3954"	"3"	"1"	"0"	"0"	"562"	"79"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20079"	"???? ??? ??"	"Strażnik Ołtarza"	"5"	"1"	"0"	"70"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"3954"	"3"	"1"	"0"	"0"	"562"	"79"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20080"	"??? ??? ??"	"Przyw. Treningu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20081"	"?? ???"	"Skradz. Pieczęć Przejśc."	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20082"	"???"	"Mistrz"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20083"	"????? ????"	"Jegal-Tunseok"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20084"	"???? ???"	"Biolog Chaegirab"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20085"	"???? ???"	"Jimjunja"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20086"	"???"	"Handu-Up"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20087"	"???"	"Wonda-Rim"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20088"	"??? ??"	"Chuk-Sal"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20089"	"?? ???"	"Pung-Ho"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20090"	"??? ??"	"Heuk-Young"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20091"	"?? ??"	"Seon-Pyeong"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20092"	"??? ??"	"Hwa-Hee"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20093"	"??? ??"	"Koe-Pung"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20094"	"?? ??"	"Hong-Hae"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20095"	"??? ??"	"Seon-Hae"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20096"	"??? ???"	"??? ???"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20097"	"????"	"Brama Zamku"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20098"	"????"	"Brama Zamku"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20099"	"????"	"Brama Zamku"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20101"	"??"	"Biały Koń"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"pony"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20102"	"??"	"Brąz. Koń"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"pony"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20103"	"??"	"Czar. Koń"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"pony"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20104"	"??"	"Biały Koń"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"horse"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20105"	"??"	"Brąz. Koń"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"horse"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
