"vnum"	"name"	"locale_name"	"type"	"subtype"	"stack"	"weight"	"size"	"antiflag"	"flag"	"wearflag"	"immuneflag"	"gold"	"shop_buy_price"	"refined_vnum"	"refine_set"	"magic_pct"	"specular"	"socket_pct"	"addon_type"	"limittype0"	"limitvalue0"	"limittype1"	"limitvalue1"	"applytype0"	"applyvalue0"	"applytype1"	"applyvalue1"	"applytype2"	"applyvalue2"	"value0"	"value1"	"value2"	"value3"	"value4"	"value5"	"socket0"	"socket1"	"socket2"	"socket3"	"socket4"	"socket5"
"74259"	"ĽôÄĆ(şÓŔş»ö)"	"Krótkie (czerw.)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2009"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74260"	"ĽôÄĆ(ÇĎ´Ă»ö)"	"Krót. Przyst. (błęk.)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2010"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74261"	"ĽôÄĆ(°ËŔş»ö)"	"Krót. Przyst. (czar.)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2011"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74262"	"ĽôÄĆ(łë¶ő»ö)"	"Krót. Przyst. (blond)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2012"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74263"	"ľĆÇÁ·Î Çěľî"	"Afro Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74264"	"ľĆÇÁ·Î Çěľî"	"Afro Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"120"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74265"	"Ŕü¸đ"	"Kapelusz Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2014"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74266"	"Ŕü¸đ"	"Kapelusz Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"120"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2014"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74267"	"»ç¸·żë ˝şÄ«ÇÁ"	"Pustynna Maska Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2015"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74268"	"»ç¸·żë µÎ°ÇĽĽĆ®"	"Pustynny Szal Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2016"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74269"	"ĹÍąř"	"Turban Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2017"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74270"	"ÇŇ·ÎŔ© ČŁąÚ¸Ó¸®"	"Maska Dyni Ninja (k)"	"28"	"1"	"200"	"0"	"1"	"54"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2018"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74501"	"˝şĆ÷ĆĽ(Čň»ö)"	"Sport. Przystrz. (białe)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3001"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74502"	"˝şĆ÷ĆĽ(°Ą»ö)"	"Sport. Przystrz. (brąz.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3002"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74503"	"˝şĆ÷ĆĽ(łë¶ő»ö)"	"Sportowa (blond)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3003"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74504"	"˝şĆ÷ĆĽ(ĂĘ·Ď»ö)"	"Sport. Przystrz. (ziel.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3004"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74505"	"Ä«¸®˝ş¸¶(Čň»ö)"	"Charyzm. Włosy (białe)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3005"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74506"	"Ä«¸®˝ş¸¶(»ˇ°Ł»ö)"	"Charyzm. Włosy (czerw.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3006"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74507"	"Ä«¸®˝ş¸¶(°ËŔş»ö)"	"Charyzm. Włosy (czar.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3007"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74508"	"Ä«¸®˝ş¸¶(ş¸¶ó»ö)"	"Charyzm. Włosy (fiol.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3008"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74509"	"ĽĽ·ĂµČ żĂąé(Čň»ö)"	"Zawinięte (białe)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3009"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74510"	"ĽĽ·ĂµČ żĂąé(ÇĎ´Ă»ö)"	"Zawinięte (błęk.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3010"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74511"	"ĽĽ·ĂµČ żĂąé(°ËŔş»ö)"	"Zawinięte (czar.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3011"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74512"	"ĽĽ·ĂµČ żĂąé(°Ą»ö)"	"Zawinięte (brąz.)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3012"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74513"	"ľĆÇÁ·Î Çěľî"	"Afro Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74514"	"ľĆÇÁ·Î Çěľî"	"Afro Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"120"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74515"	"Ŕü¸ł"	"Hełm Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3014"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74516"	"Ŕü¸ł"	"Hełm Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"120"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3014"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74517"	"şÓŔş żřĹë¸đŔÚ"	"Fez Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3015"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74518"	"·Î·»˝şÇł µÎ°Ç"	"Kefija Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3016"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74519"	"ĹÍąř"	"Turban Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3017"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74520"	"ÇŇ·ÎŔ© ČŁąÚ¸Ó¸®"	"Maska Dyni Sura (m)"	"28"	"1"	"200"	"0"	"1"	"45"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3018"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74751"	"łŞşńşńłŕ(°Ą»ö)"	"Spinka Motyl (brąz.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4001"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74752"	"łŞşńşńłŕ(°ËŔş»ö)"	"Spinka Motyl (czar.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4002"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74753"	"łŞşńşńłŕ(ÇĎ´Ă»ö)"	"Spinka Motyl (błęk.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4003"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74754"	"łŞşńşńłŕ(Čň»ö)"	"Spinka Motyl (biała)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4004"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74755"	"ĽĽąĚ·Ő´Üąß(°Ą»ö)"	"Śr. Dług. (brąz.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4005"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74756"	"ĽĽąĚ·Ő´Üąß(°ËŔş»ö)"	"Śr. Dług. (czar.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4006"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74757"	"ĽĽąĚ·Ő´Üąß(łë¶ő»ö)"	"Śr. Dług. (blond)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4007"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74758"	"ĽĽąĚ·Ő´Üąß(ş¸¶ó»ö)"	"Śr. Dług. (fiol)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4008"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74759"	"ĽĽąĚ·Ő(ż¬°Ą»ö)"	"Długie Włosy (brąz.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4009"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74760"	"ĽĽąĚ·Ő(łë¶ő»ö)"	"Dawna Fryzura (blond)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4010"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74761"	"ĽĽąĚ·Ő(ş¸¶ó»ö)"	"Długie włosy (fiol.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4011"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74762"	"ĽĽąĚ·Ő(°Ą»ö)"	"Długie Włosy (czerw.)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4012"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74763"	"ľĆÇÁ·Î Çěľî"	"Afro Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74764"	"ľĆÇÁ·Î Çěľî"	"Afro Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"120"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74765"	"Ŕü¸đ"	"Kapelusz Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4014"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74766"	"Ŕü¸đ"	"Kapelusz Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"120"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4014"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74767"	"»ç¸·żë ˝şÄ«ÇÁ"	"Pustynna Maska Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4015"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74768"	"»ç¸·żë µÎ°ÇĽĽĆ®"	"Pustynny Szal Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4016"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74769"	"ĹÍąř"	"Turban Szamanki"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"53"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4017"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"74770"	"ÇŇ·ÎŔ© ČŁąÚ¸Ó¸®"	"Maska Dyni Szaman (k)"	"28"	"1"	"200"	"0"	"1"	"30"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4018"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75001"	"±Íż©żî ¸¸µÎ¸Ó¸®(»ˇ°Ł»ö)"	"Modna Fryzura (czerwona)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1001"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75002"	"±Íż©żî ¸¸µÎ¸Ó¸®(ż¬Č«»ö)"	"Modna Fryzura (jasna)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1002"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75003"	"±Íż©żî ¸¸µÎ¸Ó¸®(ż¬Ă»»ö)"	"Modna Fryzura (nieb.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1003"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75004"	"±Íż©żî ¸¸µÎ¸Ó¸®(ż¬°Ą»ö)"	"Modna fryzura (brązowa)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1004"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75005"	"Çěľîąęµĺ ĽôÄĆ(°Ą»ö)"	"Opaska (brązowe)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1005"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75006"	"Çěľîąęµĺ ĽôÄĆ(ľĆŔĚş¸¸®)"	"Opaska (blond)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1006"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75007"	"Çěľîąęµĺ ĽôÄĆ(ż¬Ă»»ö)"	"Opaska (nieb.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1007"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75008"	"Çěľîąęµĺ ĽôÄĆ(łě»ö)"	"Opaska (ziel.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1008"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75009"	"µÚÂĘ¸¸µÎ ą­Ŕ˝¸Ó¸®(°ËŔş»ö"	"Włosy (czar.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"54"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1009"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75010"	"µÚÂĘ¸¸µÎ ą­Ŕ˝¸Ó¸®(ż¬Č«»ö"	"Włosy (czerw.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"55"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1010"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75011"	"µÚÂĘ¸¸µÎ ą­Ŕ˝¸Ó¸®(ż¬°Ą»ö"	"Włosy (brąz.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"56"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1011"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75012"	"µÚÂĘ¸¸µÎ ą­Ŕ˝¸Ó¸®(łě»ö)"	"Włosy (ziel.)"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"2592000"	"0"	"0"	"57"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1012"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
"75013"	"ľĆÇÁ·Î Çěľî"	"Afro Wojowniczki"	"28"	"1"	"200"	"0"	"1"	"58"	"8192"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"604800"	"0"	"0"	"119"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1013"	"0"	"0"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"
